TargetID,Heritability_Score,Chromosome
ENSG00000120696,0.048391,13
ENSG00000120697,0.1611,13
ENSG00000120699,0.022337,13
ENSG00000120708,-0.035122,5
ENSG00000120709,0.217432,5
ENSG00000120727,-0.068738,5
ENSG00000120729,-0.043677,5
ENSG00000120733,0.01542,5
ENSG00000120738,-0.028122,5
ENSG00000120742,-0.028277,3
ENSG00000120756,0.015564,3
ENSG00000120784,0.228812,19
ENSG00000120798,0.067024,12
ENSG00000120800,-0.04611,12
ENSG00000120802,-0.044732,12
ENSG00000120820,0.05429,12
ENSG00000120833,0.036857,12
ENSG00000120837,0.262039,12
ENSG00000120860,0.177829,12
ENSG00000120868,0.185037,12
ENSG00000120875,0.025898,8
ENSG00000120885,-0.081982,8
ENSG00000120889,0.051045,8
ENSG00000120896,0.005511,8
ENSG00000120899,-0.00302,8
ENSG00000120910,0.081966,8
ENSG00000120913,0.175467,8
ENSG00000120915,0.162521,8
ENSG00000120942,-0.122904,1
ENSG00000120948,0.093924,1
ENSG00000120949,-0.038229,1
ENSG00000120992,0.050272,8
ENSG00000121022,0.013495,8
ENSG00000121039,0.023994,8
ENSG00000121053,0.141846,17
ENSG00000121057,0.051764,17
ENSG00000121058,-0.010492,17
ENSG00000121060,0.296802,17
ENSG00000121064,-0.017508,17
ENSG00000121067,0.065497,17
ENSG00000121073,-0.150019,17
ENSG00000121101,0.03076,17
ENSG00000121104,0.153916,17
ENSG00000121152,0.009256,2
ENSG00000121211,0.090178,4
ENSG00000121236,0.042139,11
ENSG00000121274,-0.015201,16
ENSG00000121281,-0.08028,16
ENSG00000121289,0.020328,19
ENSG00000121310,0.253807,1
ENSG00000121316,0.039248,12
ENSG00000121318,0.237938,12
ENSG00000121350,0.447229,12
ENSG00000121380,0.120186,12
ENSG00000121390,0.099782,13
ENSG00000121406,0.035581,19
ENSG00000121410,0.037895,19
ENSG00000121413,-0.064061,19
ENSG00000121417,0.347169,19
ENSG00000121440,0.234259,3
ENSG00000121454,0.048354,1
ENSG00000121481,-0.045973,1
ENSG00000121486,0.176005,1
ENSG00000121542,0.089172,3
ENSG00000121552,-0.034033,3
ENSG00000121577,0.407772,3
ENSG00000121578,0.154578,3
ENSG00000121579,0.032998,3
ENSG00000121594,0.000743,3
ENSG00000121621,-0.011166,11
ENSG00000121644,0.12026,1
ENSG00000121653,0.263868,11
ENSG00000121671,0.092047,11
ENSG00000121690,-0.03769,11
ENSG00000121691,0.316536,11
ENSG00000121716,0.539693,7
ENSG00000121742,-0.02424,13
ENSG00000121743,-0.056396,13
ENSG00000121749,-0.041824,12
ENSG00000121766,0.018038,1
ENSG00000121769,-0.032043,1
ENSG00000121774,-0.053167,1
ENSG00000121775,0.021286,1
ENSG00000121797,0.063583,3
ENSG00000121807,-0.007247,3
ENSG00000121851,-0.000388,1
ENSG00000121858,0.244854,3
ENSG00000121864,0.007207,3
ENSG00000121879,-0.034541,3
ENSG00000121892,0.265135,4
ENSG00000121895,0.552515,4
ENSG00000121897,-0.122689,4
ENSG00000121898,-0.029686,10
ENSG00000121900,-0.047799,1
ENSG00000121903,-0.007453,1
ENSG00000121905,0.066333,1
ENSG00000121931,0.035506,1
ENSG00000121940,0.00638,1
ENSG00000121957,-0.01362,1
ENSG00000121964,0.06127,2
ENSG00000121966,0.079631,2
ENSG00000121988,0.147122,2
ENSG00000121989,-0.00955,2
ENSG00000122008,0.072859,5
ENSG00000122025,0.158055,13
ENSG00000122026,-0.138184,13
ENSG00000122033,0.182018,13
ENSG00000122034,0.284591,13
ENSG00000122035,-0.077744,13
ENSG00000122042,0.054604,13
ENSG00000122068,7.8e-05,3
ENSG00000122140,0.180513,9
ENSG00000122176,0.35907,1
ENSG00000122188,0.060459,1
ENSG00000122203,0.129164,5
ENSG00000122218,0.024468,1
ENSG00000122223,0.135809,1
ENSG00000122224,0.094102,1
ENSG00000122257,0.048543,16
ENSG00000122299,0.071451,16
ENSG00000122335,0.182065,6
ENSG00000122359,0.184277,10
ENSG00000122376,0.024916,10
ENSG00000122378,0.014886,10
ENSG00000122386,0.053969,16
ENSG00000122390,0.388556,16
ENSG00000122406,-0.004071,1
ENSG00000122417,-0.011215,1
ENSG00000122435,0.163638,1
ENSG00000122477,0.129615,1
ENSG00000122481,0.520549,1
ENSG00000122482,-0.030368,1
ENSG00000122483,0.420993,1
ENSG00000122484,-0.066387,1
ENSG00000122507,0.008811,7
ENSG00000122512,0.212362,7
ENSG00000122515,-0.049455,7
ENSG00000122545,-0.040418,7
ENSG00000122547,0.01456,7
ENSG00000122550,0.188443,7
ENSG00000122557,-0.061222,7
ENSG00000122565,0.221489,7
ENSG00000122591,-0.023882,7
ENSG00000122641,-0.007784,7
ENSG00000122642,0.125444,7
ENSG00000122643,0.001965,7
ENSG00000122644,-0.078332,7
ENSG00000122674,0.502735,7
ENSG00000122678,-0.019612,7
ENSG00000122687,0.334771,7
ENSG00000122692,0.342937,9
ENSG00000122694,0.073869,9
ENSG00000122696,0.220282,9
ENSG00000122705,0.025658,9
ENSG00000122707,0.004139,9
ENSG00000122729,0.182686,9
ENSG00000122741,0.118908,9
ENSG00000122778,0.312714,7
ENSG00000122779,-0.005257,7
ENSG00000122783,0.497649,7
ENSG00000122786,-0.070887,7
ENSG00000122852,-0.040674,10
ENSG00000122861,-0.038258,10
ENSG00000122862,0.149975,10
ENSG00000122863,0.268071,10
ENSG00000122873,-0.032625,10
ENSG00000122877,0.110368,10
ENSG00000122882,0.054624,10
ENSG00000122912,0.115388,10
ENSG00000122952,-0.035044,10
ENSG00000122958,-0.060674,10
ENSG00000122965,-0.013176,12
ENSG00000122966,0.134464,12
ENSG00000122970,0.027537,12
ENSG00000122971,0.098365,12
ENSG00000122986,-0.00412,12
ENSG00000123064,0.107632,12
ENSG00000123066,0.079434,12
ENSG00000123080,0.019827,1
ENSG00000123091,-0.038113,1
ENSG00000123095,-0.074942,12
ENSG00000123096,-0.040132,12
ENSG00000123104,-0.072763,12
ENSG00000123106,0.072169,12
ENSG00000123119,-0.036768,8
ENSG00000123124,-0.024333,8
ENSG00000123143,-0.102392,19
ENSG00000123144,-0.061374,19
ENSG00000123154,0.009411,19
ENSG00000123159,0.246837,19
ENSG00000123178,0.007718,13
ENSG00000123179,0.661708,13
ENSG00000123191,0.110044,13
ENSG00000123200,0.043333,13
ENSG00000123213,0.146866,5
ENSG00000123219,0.568558,5
ENSG00000123240,0.186842,10
ENSG00000123243,0.194192,10
ENSG00000123268,0.083216,12
ENSG00000123297,0.364145,12
ENSG00000123329,0.060924,12
ENSG00000123338,0.015902,12
ENSG00000123342,-0.044166,12
ENSG00000123352,0.005403,12
ENSG00000123353,0.179537,12
ENSG00000123358,-0.094478,12
ENSG00000123360,0.177669,12
ENSG00000123374,-0.072918,12
ENSG00000123384,-0.070318,12
ENSG00000123395,0.012012,12
ENSG00000123411,0.373999,12
ENSG00000123415,0.435004,12
ENSG00000123416,0.015131,12
ENSG00000123427,0.419744,12
ENSG00000123444,0.006935,11
ENSG00000123453,0.174436,9
ENSG00000123454,-0.015107,9
ENSG00000123472,-0.009217,1
ENSG00000123473,0.350886,1
ENSG00000123485,0.122325,2
ENSG00000123500,-0.003655,6
ENSG00000123545,0.155602,6
ENSG00000123552,0.099272,6
ENSG00000123600,0.198216,2
ENSG00000123607,-0.023589,2
ENSG00000123609,0.069628,2
ENSG00000123610,0.006449,2
ENSG00000123612,0.119657,2
ENSG00000123643,0.29796,5
ENSG00000123684,0.076548,1
ENSG00000123685,0.108026,1
ENSG00000123689,0.067115,1
ENSG00000123737,0.397412,4
ENSG00000123739,0.036319,4
ENSG00000123810,0.049818,19
ENSG00000123815,0.09073,19
ENSG00000123836,0.01042,1
ENSG00000123843,-0.008028,1
ENSG00000123870,0.053403,19
ENSG00000123892,-0.062284,11
ENSG00000123901,0.042845,11
ENSG00000123908,0.079131,8
ENSG00000123975,0.051061,9
ENSG00000123983,0.04279,2
ENSG00000123989,0.028398,2
ENSG00000123992,0.103608,2
ENSG00000124006,0.03578,2
ENSG00000124019,0.053822,2
ENSG00000124067,-0.016988,16
ENSG00000124074,-0.034858,16
ENSG00000124091,-0.093135,20
ENSG00000124098,-0.021321,20
ENSG00000124103,0.109424,20
ENSG00000124104,0.066926,20
ENSG00000124116,0.233698,20
ENSG00000124120,0.110181,20
ENSG00000124126,0.021663,20
ENSG00000124143,0.227024,20
ENSG00000124145,0.024927,20
ENSG00000124151,0.102187,20
ENSG00000124155,-0.030181,20
ENSG00000124160,0.06999,20
ENSG00000124164,0.473203,20
ENSG00000124171,0.196855,20
ENSG00000124172,-0.123111,20
ENSG00000124177,0.149239,20
ENSG00000124181,0.077451,20
ENSG00000124191,0.011328,20
ENSG00000124193,0.288428,20
ENSG00000124196,-0.06887,20
ENSG00000124198,-0.007732,20
ENSG00000124201,0.023198,20
ENSG00000124203,-0.063684,20
ENSG00000124207,0.088946,20
ENSG00000124209,-0.10612,20
ENSG00000124214,0.004461,20
ENSG00000124215,-0.008895,20
ENSG00000124216,-0.029541,20
ENSG00000124217,-0.056989,20
ENSG00000124222,-0.002319,20
ENSG00000124224,0.255606,20
ENSG00000124225,0.16186,20
ENSG00000124226,0.135953,20
ENSG00000124228,0.049334,20
ENSG00000124243,-0.019927,20
ENSG00000124251,0.043781,20
ENSG00000124253,-0.1441,20
ENSG00000124256,0.035224,20
ENSG00000124275,0.264265,5
ENSG00000124279,0.157843,5
ENSG00000124299,0.081766,19
ENSG00000124356,-0.132457,2
ENSG00000124357,0.315024,2
ENSG00000124370,0.100219,2
ENSG00000124374,0.164957,2
ENSG00000124380,0.055434,2
ENSG00000124383,-0.035209,2
ENSG00000124391,0.152162,16
ENSG00000124406,0.163347,4
ENSG00000124422,-0.07529,17
ENSG00000124444,-0.064078,19
ENSG00000124459,0.099349,19
ENSG00000124466,0.132626,19
ENSG00000124491,0.387548,6
ENSG00000124496,-0.008415,6
ENSG00000124507,0.022642,6
ENSG00000124508,0.110215,6
ENSG00000124523,-0.03945,6
ENSG00000124532,0.015999,6
ENSG00000124535,0.293258,6
ENSG00000124541,-0.006203,6
ENSG00000124549,0.019014,6
ENSG00000124557,-0.040476,6
ENSG00000124562,0.130768,6
ENSG00000124570,-0.021749,6
ENSG00000124571,0.267147,6
ENSG00000124574,0.205095,6
ENSG00000124575,0.006603,6
ENSG00000124587,0.783253,6
ENSG00000124588,0.430777,6
ENSG00000124593,-0.116934,6
ENSG00000124596,0.135898,6
ENSG00000124602,0.051196,6
ENSG00000124608,0.168886,6
ENSG00000124613,0.262964,6
ENSG00000124614,0.339102,6
ENSG00000124615,0.131399,6
ENSG00000124635,0.040362,6
ENSG00000124641,0.3065,6
ENSG00000124657,-0.034087,6
ENSG00000124659,0.001341,6
ENSG00000124664,-0.039355,6
ENSG00000124678,0.22585,6
ENSG00000124688,-0.080914,6
ENSG00000124701,0.071903,6
ENSG00000124702,0.00307,6
ENSG00000124713,0.127373,6
ENSG00000124721,0.016203,6
ENSG00000124731,0.119216,6
ENSG00000124733,-0.046994,6
ENSG00000124743,-0.060998,6
ENSG00000124762,0.157515,6
ENSG00000124766,0.157599,6
ENSG00000124767,0.197534,6
ENSG00000124772,-0.116859,6
ENSG00000124782,0.087597,6
ENSG00000124783,0.17499,6
ENSG00000124784,0.226952,6
ENSG00000124785,0.109262,6
ENSG00000124787,0.179463,6
ENSG00000124788,0.069546,6
ENSG00000124789,0.142028,6
ENSG00000124795,0.041988,6
ENSG00000124802,0.2163,6
ENSG00000124813,0.041191,6
ENSG00000124831,0.080277,2
ENSG00000124839,-0.041137,2
ENSG00000124882,0.02841,4
ENSG00000124920,0.07519,11
ENSG00000124942,-0.033314,11
ENSG00000125037,0.038095,3
ENSG00000125046,-0.08266,3
ENSG00000125089,0.007004,4
ENSG00000125107,-0.026961,16
ENSG00000125122,0.062974,16
ENSG00000125124,0.735964,16
ENSG00000125144,0.022938,16
ENSG00000125148,0.042772,16
ENSG00000125149,-0.031871,16
ENSG00000125166,0.241293,16
ENSG00000125170,0.069157,16
ENSG00000125245,-0.005083,13
ENSG00000125246,0.494862,13
ENSG00000125247,0.590483,13
ENSG00000125249,0.082253,13
ENSG00000125255,-0.131762,13
ENSG00000125257,0.232616,13
ENSG00000125266,0.030322,13
ENSG00000125304,0.05365,13
ENSG00000125319,0.136928,17
ENSG00000125347,0.049866,5
ENSG00000125375,0.272034,14
ENSG00000125378,-0.095942,14
ENSG00000125384,-0.02888,14
ENSG00000125386,0.192265,4
ENSG00000125388,0.123164,4
ENSG00000125398,0.010383,17
ENSG00000125430,0.08368,17
ENSG00000125434,0.105175,17
ENSG00000125445,0.438335,17
ENSG00000125447,-0.047047,17
ENSG00000125449,0.088644,17
ENSG00000125450,0.306625,17
ENSG00000125457,-0.092637,17
ENSG00000125458,0.049483,17
ENSG00000125459,0.05628,1
ENSG00000125462,0.05262,1
ENSG00000125482,0.00673,9
ENSG00000125484,0.105411,9
ENSG00000125485,0.071166,9
ENSG00000125503,0.035829,19
ENSG00000125514,0.120693,20
ENSG00000125538,0.064734,2
ENSG00000125611,0.095879,2
ENSG00000125618,0.297124,2
ENSG00000125629,0.237976,2
ENSG00000125630,0.218937,2
ENSG00000125633,-0.02919,2
ENSG00000125637,0.639712,2
ENSG00000125648,-0.065978,19
ENSG00000125650,-0.063407,19
ENSG00000125651,0.260767,19
ENSG00000125652,0.156157,19
ENSG00000125656,0.171169,19
ENSG00000125657,-0.092107,19
ENSG00000125686,0.016623,17
ENSG00000125691,0.074646,17
ENSG00000125703,0.10846,1
ENSG00000125726,-0.113387,19
ENSG00000125730,0.196812,19
ENSG00000125731,-0.088845,19
ENSG00000125734,0.812851,19
ENSG00000125735,-0.119586,19
ENSG00000125740,0.003945,19
ENSG00000125741,0.178059,19
ENSG00000125743,0.245425,19
ENSG00000125744,0.044502,19
ENSG00000125753,0.095615,19
ENSG00000125755,0.219041,19
ENSG00000125772,-0.041194,20
ENSG00000125775,-0.022852,20
ENSG00000125779,0.038455,20
ENSG00000125798,0.155688,20
ENSG00000125810,0.179526,20
ENSG00000125812,0.153654,20
ENSG00000125814,0.079397,20
ENSG00000125817,-0.027336,20
ENSG00000125818,0.051935,20
ENSG00000125821,0.301132,20
ENSG00000125826,-0.067178,20
ENSG00000125827,0.085524,20
ENSG00000125834,-0.006335,20
ENSG00000125835,0.19851,20
ENSG00000125841,0.328643,20
ENSG00000125843,-0.087319,20
ENSG00000125844,0.129836,20
ENSG00000125845,0.139601,20
ENSG00000125846,0.044313,20
ENSG00000125848,-0.030213,20
ENSG00000125863,-0.135436,20
ENSG00000125868,0.020804,20
ENSG00000125869,0.09926,20
ENSG00000125870,0.084119,20
ENSG00000125871,0.440113,20
ENSG00000125875,0.13264,20
ENSG00000125877,0.757998,20
ENSG00000125878,0.210298,20
ENSG00000125885,0.6302,20
ENSG00000125895,-0.157155,20
ENSG00000125898,0.00071,20
ENSG00000125901,0.212667,20
ENSG00000125910,0.084905,19
ENSG00000125912,0.269836,19
ENSG00000125944,0.076787,1
ENSG00000125945,0.050228,1
ENSG00000125952,0.029687,14
ENSG00000125966,0.233106,20
ENSG00000125967,0.034903,20
ENSG00000125970,-0.033084,20
ENSG00000125971,-0.010246,20
ENSG00000125977,0.050999,20
ENSG00000125991,0.151396,20
ENSG00000125995,-0.026773,20
ENSG00000126001,0.055456,20
ENSG00000126003,0.052384,20
ENSG00000126005,0.210754,20
ENSG00000126062,0.006093,3
ENSG00000126067,0.000434,1
ENSG00000126070,0.082166,1
ENSG00000126088,-0.023147,1
ENSG00000126091,0.120763,1
ENSG00000126106,0.161529,1
ENSG00000126107,0.000622,1
ENSG00000126214,0.004934,14
ENSG00000126215,0.200276,14
ENSG00000126216,0.089825,13
ENSG00000126217,0.171297,13
ENSG00000126226,0.05712,13
ENSG00000126231,0.04805,13
ENSG00000126243,0.159142,19
ENSG00000126246,0.195932,19
ENSG00000126247,-0.007925,19
ENSG00000126249,0.198507,19
ENSG00000126254,-0.051608,19
ENSG00000126259,-0.014427,19
ENSG00000126261,0.039475,19
ENSG00000126262,0.077124,19
ENSG00000126264,0.06639,19
ENSG00000126266,0.68683,19
ENSG00000126267,0.033784,19
ENSG00000126351,0.013859,17
ENSG00000126353,0.045751,17
ENSG00000126368,-0.010607,17
ENSG00000126391,0.12187,11
ENSG00000126432,0.126953,11
ENSG00000126453,-0.000906,19
ENSG00000126456,0.014783,19
ENSG00000126457,-0.04069,19
ENSG00000126458,-0.036842,19
ENSG00000126460,-0.055322,19
ENSG00000126461,0.014492,19
ENSG00000126464,0.117056,19
ENSG00000126467,0.067926,19
ENSG00000126500,-0.046884,11
ENSG00000126522,0.033086,7
ENSG00000126524,-0.024619,7
ENSG00000126561,0.023756,17
ENSG00000126562,0.006503,17
ENSG00000126602,0.021875,16
ENSG00000126603,-0.044548,16
ENSG00000126653,0.111852,17
ENSG00000126698,-0.10063,1
ENSG00000126705,0.052958,1
ENSG00000126709,0.029042,1
ENSG00000126746,0.101542,12
ENSG00000126749,-0.047062,12
ENSG00000126773,0.152096,14
ENSG00000126775,0.002081,14
ENSG00000126777,0.046868,14
ENSG00000126778,0.010538,14
ENSG00000126787,-0.001945,14
ENSG00000126790,0.382828,14
ENSG00000126803,-0.022747,14
ENSG00000126804,-0.072982,14
ENSG00000126814,0.104574,14
ENSG00000126821,0.122094,14
ENSG00000126822,-0.067471,14
ENSG00000126858,0.159751,17
ENSG00000126860,0.09078,17
ENSG00000126861,0.021876,17
ENSG00000126870,0.434714,7
ENSG00000126878,0.122705,9
ENSG00000126882,0.013216,9
ENSG00000126883,0.097125,9
ENSG00000126934,0.119309,19
ENSG00000127022,0.039269,5
ENSG00000127054,0.213965,1
ENSG00000127074,0.101603,1
ENSG00000127080,0.032901,9
ENSG00000127081,-0.124201,9
ENSG00000127084,0.26597,9
ENSG00000127124,-0.050001,1
ENSG00000127125,0.015785,1
ENSG00000127129,0.08528,1
ENSG00000127152,0.015066,14
ENSG00000127184,-0.007808,5
ENSG00000127191,-0.029507,9
ENSG00000127220,0.055947,19
ENSG00000127249,0.584289,3
ENSG00000127311,0.361283,12
ENSG00000127314,0.151783,12
ENSG00000127328,0.181267,12
ENSG00000127329,0.015784,12
ENSG00000127334,0.331001,12
ENSG00000127337,0.558902,12
ENSG00000127362,-0.023553,7
ENSG00000127364,0.079271,7
ENSG00000127366,0.265559,7
ENSG00000127399,0.556657,7
ENSG00000127415,0.186987,4
ENSG00000127418,0.227697,4
ENSG00000127419,-0.008424,4
ENSG00000127423,0.147374,1
ENSG00000127445,-0.052757,19
ENSG00000127452,-0.043936,19
ENSG00000127463,0.340385,1
ENSG00000127472,0.112843,1
ENSG00000127481,0.077703,1
ENSG00000127483,0.027424,1
ENSG00000127511,0.141929,19
ENSG00000127526,0.001679,19
ENSG00000127527,0.050999,19
ENSG00000127528,-0.080104,19
ENSG00000127533,0.156608,19
ENSG00000127540,0.032687,19
ENSG00000127554,0.028914,16
ENSG00000127561,0.379543,16
ENSG00000127564,-0.095199,16
ENSG00000127578,0.306377,16
ENSG00000127580,0.044528,16
ENSG00000127585,-0.009184,16
ENSG00000127586,0.035346,16
ENSG00000127603,-0.008685,1
ENSG00000127616,0.193688,19
ENSG00000127663,0.02421,19
ENSG00000127666,-0.003521,19
ENSG00000127720,0.07394,12
ENSG00000127774,-0.000368,17
ENSG00000127804,0.002368,17
ENSG00000127824,-0.030028,2
ENSG00000127831,-0.016995,2
ENSG00000127837,0.037401,2
ENSG00000127863,0.02491,13
ENSG00000127870,0.01293,13
ENSG00000127884,0.237809,10
ENSG00000127903,0.012707,19
ENSG00000127914,0.01134,7
ENSG00000127920,-0.004964,7
ENSG00000127922,0.004316,7
ENSG00000127946,0.03786,7
ENSG00000127947,0.003332,7
ENSG00000127948,0.182732,7
ENSG00000127952,0.195592,7
ENSG00000127954,0.173898,7
ENSG00000127955,0.125599,7
ENSG00000127957,-0.028562,7
ENSG00000127980,-0.021475,7
ENSG00000127990,0.100678,7
ENSG00000127993,0.100212,7
ENSG00000127995,-0.00175,7
ENSG00000128000,-0.034813,19
ENSG00000128011,0.059869,19
ENSG00000128016,-0.020021,19
ENSG00000128039,0.29249,4
ENSG00000128040,-0.105449,4
ENSG00000128045,-0.025522,4
ENSG00000128050,-0.106618,4
ENSG00000128059,-0.096911,4
ENSG00000128159,0.343323,22
ENSG00000128165,-0.053495,22
ENSG00000128185,0.109834,22
ENSG00000128191,0.292193,22
ENSG00000128203,-0.017658,22
ENSG00000128218,0.044343,22
ENSG00000128228,0.033101,22
ENSG00000128242,0.059391,22
ENSG00000128245,0.156709,22
ENSG00000128254,0.152208,22
ENSG00000128266,0.146453,22
ENSG00000128268,-0.059429,22
ENSG00000128271,-0.000348,22
ENSG00000128272,-0.044368,22
ENSG00000128274,0.19499,22
ENSG00000128283,0.237998,22
ENSG00000128284,-0.151775,22
ENSG00000128294,-0.100225,22
ENSG00000128298,-0.014668,22
ENSG00000128309,0.132012,22
ENSG00000128311,0.020851,22
ENSG00000128322,-0.017309,22
ENSG00000128335,0.124601,22
ENSG00000128340,-0.046601,22
ENSG00000128342,-0.074585,22
ENSG00000128346,0.085863,22
ENSG00000128383,0.126245,22
ENSG00000128394,0.195605,22
ENSG00000128463,0.178373,15
ENSG00000128482,0.328561,17
ENSG00000128487,0.1332,17
ENSG00000128510,0.478287,7
ENSG00000128512,0.185046,7
ENSG00000128513,0.138865,7
ENSG00000128524,-0.003565,7
ENSG00000128534,0.114607,7
ENSG00000128563,0.090455,7
ENSG00000128564,-0.015717,7
ENSG00000128567,0.07452,7
ENSG00000128578,-0.003938,7
ENSG00000128581,-0.063732,7
ENSG00000128585,0.22851,7
ENSG00000128590,-0.001952,7
ENSG00000128591,-0.024164,7
ENSG00000128594,0.0563,7
ENSG00000128595,-0.034822,7
ENSG00000128596,0.082835,7
ENSG00000128602,0.23117,7
ENSG00000128604,0.132472,7
ENSG00000128606,0.32391,7
ENSG00000128607,0.008034,7
ENSG00000128609,0.047953,7
ENSG00000128617,0.232028,7
ENSG00000128626,0.094616,19
ENSG00000128641,0.106825,2
ENSG00000128654,0.128888,2
ENSG00000128656,-0.045312,2
ENSG00000128683,-0.045758,2
ENSG00000128694,-0.038174,2
ENSG00000128699,0.273814,2
ENSG00000128708,0.025441,2
ENSG00000128731,-0.030085,15
ENSG00000128739,0.098238,15
ENSG00000128789,0.298591,18
ENSG00000128791,0.224876,18
ENSG00000128805,0.031028,10
ENSG00000128815,0.008231,10
ENSG00000128829,0.235288,15
ENSG00000128833,0.20292,15
ENSG00000128849,0.062931,15
ENSG00000128872,-0.003936,15
ENSG00000128881,-0.020164,15
ENSG00000128886,0.210056,15
ENSG00000128891,0.466982,15
ENSG00000128908,0.034127,15
ENSG00000128917,-0.038883,15
ENSG00000128918,-0.070383,15
ENSG00000128923,0.129446,15
ENSG00000128944,0.037116,15
ENSG00000128965,-0.036573,15
ENSG00000128973,0.116087,15
ENSG00000128989,0.304708,15
ENSG00000129003,0.212135,15
ENSG00000129007,-0.071447,15
ENSG00000129009,-0.008935,15
ENSG00000129028,-0.027052,15
ENSG00000129048,-0.001904,3
ENSG00000129055,0.674229,3
ENSG00000129071,0.138894,3
ENSG00000129083,0.047787,11
ENSG00000129084,-0.029003,11
ENSG00000129103,0.274145,7
ENSG00000129116,-0.079454,4
ENSG00000129128,0.245038,4
